Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
85.1,-0.235869700537722,-0.190767480386808,-0.12665078794499,-0.104884617345834,-0.0940242640101309
85.2,-0.236334711971168,-0.190314654331067,-0.126705178220727,-0.104934593387744,-0.0940401308361658
85.3,-0.236705921394412,-0.18982068056615,-0.126755606237588,-0.10498270198192,-0.0940523309093825
85.4,-0.236933303674341,-0.189268865881175,-0.126803478929091,-0.105031000266428,-0.0940621574781846
85.5,-0.237059835222787,-0.188620311607451,-0.126850203228755,-0.105081545379337,-0.0940709037909759
85.6,-0.237178592626569,-0.187873520382464,-0.126897186070099,-0.105136394458712,-0.0940798630961599
85.7,-0.23728754118824,-0.187058497818434,-0.126945842101864,-0.105195658208544,-0.0940903286421404
85.8,-0.237384408485308,-0.186205249527579,-0.126996866181335,-0.10525330810567,-0.0941035936773211
85.9,-0.237466922095281,-0.185343781122117,-0.127049093334979,-0.105310345369584,-0.0941209514501056
86,-0.237532809595667,-0.184504098214266,-0.127101106082012,-0.105368631073188,-0.0941467777411004
86.1,-0.237579798563973,-0.183716206416244,-0.127151486941651,-0.105430026289386,-0.0941879079852638
86.2,-0.237605616577709,-0.18301011134027,-0.127198818433111,-0.10549639209108,-0.0942426020146855
86.3,-0.237609750736676,-0.182410985192926,-0.127241683075609,-0.105569589551172,-0.0943087798794178
86.4,-0.237607189635409,-0.181870889285424,-0.127278663388361,-0.105651479742566,-0.0943843616295131
86.5,-0.237602455418381,-0.181365582806418,-0.127308341890583,-0.105743955212039,-0.0944672673150235
86.6,-0.23759629230332,-0.180889943612884,-0.127330030033684,-0.105867612140013,-0.0945554169860014
86.7,-0.237589444507951,-0.180438849561801,-0.12734751405734,-0.106030952122413,-0.094646730692499
86.8,-0.23758265625,-0.180007178510146,-0.127362226849395,-0.106222262945747,-0.0947399753916578
86.9,-0.237576671747193,-0.179589808314897,-0.127374964601868,-0.10642983239652,-0.0948640743633855
87,-0.237572235217256,-0.179181616833033,-0.127386523506777,-0.106641948261237,-0.0950236107282021
87.1,-0.237570090877915,-0.178777481921531,-0.127397699756139,-0.106846898326404,-0.0952042143504747
87.2,-0.237607709572106,-0.178361019283013,-0.127409289541973,-0.107032970378527,-0.0953915150945703
87.3,-0.237757587679729,-0.177900629785906,-0.127422089056297,-0.107188452204112,-0.0955711428248558
87.4,-0.237995301448071,-0.177417504638854,-0.127436894491128,-0.10730644176352,-0.0957287274056983
87.5,-0.238292485180298,-0.176937058051747,-0.127453268988287,-0.107418432688607,-0.0958498987014647
87.6,-0.238620773179576,-0.176484704234476,-0.127469445516365,-0.107529334885839,-0.0959202865765221
87.7,-0.238951799749073,-0.176085857396932,-0.127485960563537,-0.107635327564089,-0.0959295809864077
87.8,-0.239257199191953,-0.175765931749008,-0.127503417301652,-0.107732589932231,-0.0959048205528152
87.9,-0.239508605811383,-0.175550341500593,-0.127522418902561,-0.107817301199139,-0.09585954138849
88,-0.23967765391053,-0.17546450086158,-0.127543568538113,-0.107885640573687,-0.0958007345430854
88.1,-0.239793147357529,-0.175480986488737,-0.127567469380156,-0.107933787264748,-0.0957353910662548
88.2,-0.239905209553338,-0.17553192850698,-0.127594724600542,-0.107957920481197,-0.0956705020076518
88.3,-0.240010946592015,-0.175607111111111,-0.127626189225486,-0.107952694968424,-0.0956130584169296
88.4,-0.240107442453535,-0.175696680404427,-0.127671562349515,-0.107914153543797,-0.0955700513437417
88.5,-0.240191781117871,-0.175790782490225,-0.127732954706335,-0.107850616506176,-0.0955484718377415
88.6,-0.240261046564997,-0.175879563471805,-0.127806780872254,-0.107771290342852,-0.0955514216739788
88.7,-0.240312322774888,-0.175953169452463,-0.127889455423579,-0.107685381541115,-0.0955696457008559
88.8,-0.240342693727517,-0.176001746535498,-0.127977392936617,-0.107602096588256,-0.0955986546331155
88.9,-0.240349913150633,-0.17601312477166,-0.128067007987676,-0.107530641971566,-0.0956344540613565
89,-0.240347859668565,-0.175876394195037,-0.128154715153063,-0.107480224178334,-0.0956730495761781
89.1,-0.240343596597177,-0.17557189971742,-0.128236929009086,-0.107460049695851,-0.0957104467681795
89.2,-0.240337818775876,-0.175151023850599,-0.128311102604264,-0.107469006623868,-0.0957426512279597
89.3,-0.240331221044073,-0.174665149106364,-0.128390771920579,-0.107495959485824,-0.0957656685461179
89.4,-0.240324498241176,-0.174165657996504,-0.128477547123063,-0.107537747816289,-0.0957755043132531
89.5,-0.240318345206595,-0.17370393303281,-0.128566719328149,-0.107591234589489,-0.0957646995293486
89.6,-0.240313456779738,-0.173331356727071,-0.128653579652269,-0.107653282779653,-0.095730385076019
89.7,-0.240310527800015,-0.173099311591078,-0.128733419211856,-0.107720755361008,-0.0956791675544777
89.8,-0.240324966603271,-0.173050947350503,-0.128801529123344,-0.107790515307782,-0.0956177280193539
89.9,-0.240479281005859,-0.173098303504114,-0.128853200503165,-0.107859425594203,-0.0955527475252766
90,-0.240766160030977,-0.173197174709924,-0.128883724467751,-0.107924387909478,-0.095490907126875
90.1,-0.241142563216763,-0.173339419375475,-0.128884573757722,-0.107991452632832,-0.0954388878787782
90.2,-0.241565450101357,-0.173516895908312,-0.128808652775725,-0.108065472057236,-0.0954033708356154
90.3,-0.241991780222901,-0.173721462715976,-0.12866118720534,-0.108144659545335,-0.0953910260316659
90.4,-0.242378513119534,-0.173944978206013,-0.128465218781958,-0.108227228459777,-0.095401917474511
90.5,-0.242682608329395,-0.174179300785965,-0.128243789240969,-0.108311392163207,-0.0954304710401412
90.6,-0.242861025390625,-0.174416288863376,-0.128019940317764,-0.108395364018273,-0.0954736255576442
90.7,-0.242888036340297,-0.174649166746891,-0.127816713747734,-0.108477357387621,-0.0955283198561077
90.8,-0.242870587478773,-0.174896925845065,-0.127657151266269,-0.108555585633898,-0.0955914927646196
90.9,-0.242838914383948,-0.175169443328008,-0.12756429460876,-0.108628538710568,-0.0956600831122675
91,-0.242797703788376,-0.175468414610673,-0.127553661119143,-0.108700339131478,-0.0957310297281392
91.1,-0.24275164242461,-0.175795535108013,-0.127584612116135,-0.108772275809603,-0.0958012714413225
91.2,-0.242705417025205,-0.176152500234983,-0.127641821953564,-0.10884348097016,-0.0958677597225238
91.3,-0.242663714322714,-0.176541005406535,-0.1277189039144,-0.108913086838366,-0.095933566138563
91.4,-0.242631221049692,-0.176962746037623,-0.127809471281613,-0.10898022563944,-0.0960029474515816
91.5,-0.242612623938693,-0.1774194175432,-0.127907137338174,-0.109044029598599,-0.0960760844430482
91.6,-0.24262015229713,-0.177923299499525,-0.128005515367051,-0.10910363094106,-0.0961531578944312
91.7,-0.242698087844158,-0.178551879395021,-0.128098218651215,-0.109158161892042,-0.0962343485871991
91.8,-0.242839845294383,-0.179299055728056,-0.128178860473635,-0.109206827854414,-0.0963198373028204
91.9,-0.24302978745946,-0.180138617749451,-0.128242555094704,-0.109250197520565,-0.0964098048227637
92,-0.243252277151047,-0.181044354710024,-0.128300272552669,-0.109289483062517,-0.0965044319284972
92.1,-0.2434916771808,-0.181990055860596,-0.128355708760466,-0.109325800823925,-0.0966045699446301
92.2,-0.243732350360375,-0.182949510451985,-0.128408980619445,-0.109360267148442,-0.0967299366291999
92.3,-0.243958659501429,-0.183896507735013,-0.128460205030957,-0.109393998379722,-0.0968817973731771
92.4,-0.244154967415619,-0.184804836960497,-0.128509498896352,-0.10942811086142,-0.0970495373452563
92.5,-0.244313275488894,-0.18565595931347,-0.128556979116981,-0.10946372093719,-0.0972225417141316
92.6,-0.24447145531918,-0.186499063035667,-0.128602762594193,-0.109501944950685,-0.0973901956484975
92.7,-0.244632787488993,-0.187345656648671,-0.12864696622934,-0.109543596942052,-0.0975418843170481
92.8,-0.244792057584904,-0.1881927063494,-0.128689886069037,-0.109585506288373,-0.0976669928884779
92.9,-0.244944051193489,-0.189037178334774,-0.128735619824797,-0.109627265355967,-0.0977549065314811
93,-0.24508355390132,-0.189876038801711,-0.128784129360166,-0.109669818332981,-0.0977955836047353
93.1,-0.245205351294971,-0.190706253947131,-0.128833131524224,-0.109714109407563,-0.097813034835761
93.2,-0.245304228961015,-0.191524789967954,-0.12888034316605,-0.109761082767862,-0.0978256432538862
93.3,-0.245374972486025,-0.192328613061097,-0.128923481134725,-0.109811682602025,-0.0978348361993545
93.4,-0.24541590106162,-0.193116060030209,-0.128960262279329,-0.109866853098201,-0.0978420410124091
93.5,-0.245449571396332,-0.19391207133427,-0.128988403448942,-0.109927538444536,-0.0978486850332937
93.6,-0.245480609788976,-0.19471836541163,-0.129005621492643,-0.109994998495744,-0.0978561956022516
93.7,-0.245508606161762,-0.195523540769149,-0.129009366721843,-0.110078536956661,-0.0978660000595263
93.8,-0.245533150436902,-0.196316195913682,-0.128991950012376,-0.110179256542952,-0.0978795257453613
93.9,-0.245553832536607,-0.197084929352088,-0.128954949985566,-0.110293292466253,-0.0978982
94,-0.245570242383088,-0.197818339591224,-0.128904109549724,-0.110416779938198,-0.0979691997220637
94.1,-0.245581969898557,-0.198505025137946,-0.128845171613163,-0.110545854170422,-0.098122635442831
94.2,-0.245588605005225,-0.199133584499114,-0.128783879084194,-0.110676650374561,-0.0983343349515319
94.3,-0.245587618088345,-0.199692713214662,-0.128725974871129,-0.110805303762247,-0.0985801260373958
94.4,-0.245548593482807,-0.200180593088072,-0.128677201882279,-0.110927949545118,-0.0988358364896527
94.5,-0.245470783975782,-0.200612616943656,-0.128643303025958,-0.111040749083691,-0.0990772940975322
94.6,-0.245365978291127,-0.201005985792817,-0.128630021210475,-0.111144158489039,-0.0992803266502639
94.7,-0.245245965152698,-0.201377900646958,-0.128639085188218,-0.111241729684036,-0.0994207619370777
94.8,-0.24512253328435,-0.201745562517484,-0.12866616535494,-0.11133572348914,-0.0994744277472033
94.9,-0.24500747140994,-0.202126172415797,-0.128708593454292,-0.111428400724806,-0.0994661590797653
95,-0.244912568253324,-0.2025369313533,-0.128763705957226,-0.111522022211488,-0.0994432490818173
95.1,-0.244849612538358,-0.202995040341399,-0.128828839334697,-0.111618848769642,-0.0994097613180905
95.2,-0.244832372500026,-0.203518739033988,-0.12890133005766,-0.111721141219725,-0.0993697408232995
95.3,-0.245021645950681,-0.204177506977041,-0.128978514597067,-0.11183116038219,-0.0993272326321589
95.4,-0.245462816062935,-0.204973199662691,-0.129057729423873,-0.111951167077493,-0.0992862817793835
95.5,-0.246084015030341,-0.205860811757848,-0.129136311009032,-0.112099659812698,-0.099250933299688
95.6,-0.24681337504645,-0.206795337929422,-0.129218197028254,-0.112289246682901,-0.0992252322277869
95.7,-0.247579028304816,-0.207731772844324,-0.12932907533678,-0.112504783721502,-0.0992132235983949
95.8,-0.24830910699899,-0.208625111169465,-0.129463028782862,-0.112731020668282,-0.0992648246928675
95.9,-0.248931743322525,-0.209430347571755,-0.129609820618677,-0.112952707263021,-0.0994595678205064
96,-0.249375069468972,-0.210102476718106,-0.129759214096403,-0.113154593245497,-0.0997630978740924
96.1,-0.249567217631884,-0.210596493275426,-0.129900972468216,-0.113321428355491,-0.100137510001379
96.2,-0.249544489818879,-0.210929345209228,-0.130024858986294,-0.113437962332783,-0.10054489935012
96.3,-0.249461331912058,-0.211200957221017,-0.130120636902815,-0.113488944917151,-0.100947361068069
96.4,-0.249335679998446,-0.211427734236016,-0.130178069469954,-0.113470530485511,-0.10130699030298
96.5,-0.249183301798558,-0.211624086949107,-0.130185630883499,-0.113403691112823,-0.101585882202606
96.6,-0.249019965032912,-0.211804426055176,-0.130124184833491,-0.113301321221816,-0.101746131914701
96.7,-0.248861437422023,-0.211983162249106,-0.130003825536899,-0.113176020287071,-0.101758755201761
96.8,-0.248723486686408,-0.212174706225781,-0.129842034669269,-0.11304038778317,-0.101668243271177
96.9,-0.248621880546582,-0.212393468680085,-0.129656293906143,-0.112907023184693,-0.101505980636193
97,-0.248572386723063,-0.212653860306901,-0.129464084923066,-0.112788525966223,-0.101294854283859
97.1,-0.248609440964417,-0.212983300176167,-0.129282889395582,-0.112697495602339,-0.101057751201224
97.2,-0.248773099894498,-0.213430649556435,-0.129130188999234,-0.112646531567623,-0.100817558375337
97.3,-0.249036525794016,-0.213968160956497,-0.129023465409567,-0.112653959361791,-0.100597162793248
97.4,-0.249370064665859,-0.214560408800858,-0.128980200302125,-0.112750312835845,-0.100419451442006
97.5,-0.249744062512914,-0.215171967514023,-0.128993353129417,-0.112918576518777,-0.100307311308661
97.6,-0.250128865338066,-0.215767411520497,-0.129033055622592,-0.11313547849833,-0.100283097257446
97.7,-0.250494819144204,-0.216311315244787,-0.129092016430987,-0.113377746862244,-0.100347904666182
97.8,-0.250812269934213,-0.216768253111398,-0.129163062997723,-0.113622109698262,-0.100482906455011
97.9,-0.251051563710981,-0.217102799544834,-0.129239022765921,-0.113845295094125,-0.100669829508384
98,-0.251190092710119,-0.217285627298406,-0.129312723178701,-0.114024031137574,-0.100890400710751
98.1,-0.251288060237411,-0.217401829693841,-0.129376991679187,-0.11413504591635,-0.101126346946562
98.2,-0.251369621420834,-0.217494349649943,-0.129424655710498,-0.114156760888804,-0.101359395100267
98.3,-0.251438972667598,-0.217569404378848,-0.129448542715756,-0.114103590397963,-0.101571272056316
98.4,-0.251500310384915,-0.21763321109269,-0.129435507154056,-0.113997243622265,-0.10174370469916
98.5,-0.251557830979997,-0.217691987003608,-0.129370851161499,-0.113853390531671,-0.101858419913249
98.6,-0.251615730860054,-0.217751949323736,-0.129266313534077,-0.113687701096138,-0.101934229162225
98.7,-0.251678206432297,-0.217819315265212,-0.129135034843409,-0.113515845285626,-0.102004728830852
98.8,-0.251749454103939,-0.21790030204017,-0.128990155661116,-0.113353493070095,-0.1020696309158
98.9,-0.251833669610674,-0.218001127095616,-0.128844816558815,-0.113216314419503,-0.102128633166325
99,-0.251933285744845,-0.218128505843351,-0.128712158108128,-0.11311997930381,-0.102181433331683
99.1,-0.252045953408369,-0.218281622391635,-0.128605320880672,-0.113080157692974,-0.102227729161129
99.2,-0.252168592646359,-0.218455536303431,-0.128537445448068,-0.113076154341395,-0.102267218403918
99.3,-0.25229812350393,-0.218645307141698,-0.128521173804051,-0.113072607806575,-0.102299598809306
99.4,-0.252431466026196,-0.218845994469398,-0.128551160008196,-0.113069490253081,-0.102324568126548
99.5,-0.252565540258269,-0.219052657849491,-0.128614501561628,-0.113066806280129,-0.102343153838155
99.6,-0.252697266245264,-0.219260356844937,-0.128701641057675,-0.113064560486933,-0.102358909990185
99.7,-0.252823564032294,-0.219464151018699,-0.128803021089664,-0.113062757472711,-0.102372463598457
99.8,-0.252941353664472,-0.219659099933736,-0.128909084250922,-0.113061401836677,-0.102384268965202
99.9,-0.253053460567409,-0.219850657960001,-0.129010273134777,-0.113060498178048,-0.102394780392646
100,-0.253175885349678,-0.220069072118067,-0.129097030334557,-0.113060051096039,-0.102404452183018
100.1,-0.253304548070341,-0.220305898642191,-0.129159798443589,-0.113060929460629,-0.102413738638545
100.2,-0.253433600049409,-0.220548942839067,-0.1291890200552,-0.113067171117094,-0.102423094061457
100.3,-0.253557192606894,-0.22078601001539,-0.12918723366022,-0.113078037331929,-0.10243297275398
100.4,-0.253669477062806,-0.221004905477854,-0.129176507512064,-0.113092055315845,-0.102443633412167
100.5,-0.253764604737158,-0.221193434533151,-0.129158945428266,-0.113107752279551,-0.102453130044346
100.6,-0.25383672694996,-0.221339402487976,-0.129135876524983,-0.113123655433758,-0.102461338581413
100.7,-0.253879995021223,-0.221430614649023,-0.12910862991837,-0.113138291989176,-0.102468884454806
100.8,-0.253883966370574,-0.22145447169406,-0.129078534724584,-0.113150189156514,-0.102476393095965
100.9,-0.253765340663354,-0.221388766952011,-0.129046920059781,-0.113157874146483,-0.102484489936328
