Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
89.3,-0.0383724345167495,-0.100236122876254,-0.0443767342870611,-0.0751320134579631,-0.49549189508688
89.4,-0.0383142250396713,-0.0982516135345,-0.0443863037170782,-0.0751338398961938,-0.495961654815176
89.5,-0.0385464335662171,-0.096287473074228,-0.0444277474166883,-0.0750232581936055,-0.496426813150544
89.6,-0.0389010053069046,-0.0942521691017342,-0.044481675601184,-0.0748657205684329,-0.496886364166116
89.7,-0.0392537136483921,-0.0921732519800631,-0.0445301249829602,-0.0747218153078815,-0.497341242207821
89.8,-0.0394803319773375,-0.0900925984075888,-0.0445551322744116,-0.0746521306991569,-0.497792384299141
89.9,-0.03947713188752,-0.0880520850826843,-0.0445010994539628,-0.074708824891985,-0.498240483038407
90,-0.039293732122281,-0.0860805989744643,-0.0443292432174566,-0.074863603891128,-0.498686231023953
90.1,-0.0390005347804292,-0.0841546409097764,-0.0441077930257499,-0.0750504462534205,-0.499130320854111
90.2,-0.0386613549337294,-0.0822467680511209,-0.0439069819645577,-0.0752032419517502,-0.499573445127216
90.3,-0.0383400076539465,-0.0803300624111638,-0.0437966230883358,-0.0752550645188478,-0.5000162964416
90.4,-0.038067542876723,-0.0783776060025699,-0.0437558877655521,-0.075108755351137,-0.500459567395595
90.5,-0.037796515566668,-0.0763906228575394,-0.0437297771518514,-0.0748110290596088,-0.500903950587536
90.6,-0.0375186754099905,-0.074387091627491,-0.0437073972031259,-0.0744757331057801,-0.501350018655793
90.7,-0.037228080454712,-0.0723585912911573,-0.0436778538752678,-0.0742167149511676,-0.501795248226574
90.8,-0.0369187887488544,-0.0702966526452397,-0.0436264506017631,-0.0741438676705818,-0.50223891370891
90.9,-0.0365343602722323,-0.0681931775930737,-0.0434887216308347,-0.0742197330951501,-0.502681731581033
91,-0.0360468744275372,-0.066053034726819,-0.043290890422949,-0.0743578918700787,-0.503124418321174
91.1,-0.0355700114319125,-0.0638762965842898,-0.0430933043550714,-0.074504642831264,-0.503567690407565
91.2,-0.03521980405745,-0.0616570509260905,-0.0429563108041676,-0.0746062848146021,-0.504012264318439
91.3,-0.0351108473533195,-0.0593893855128264,-0.0429288375828834,-0.0746110429361749,-0.504458856532026
91.4,-0.0352330081407374,-0.0570488731525306,-0.0429346445714286,-0.0745161878413191,-0.504908183526559
91.5,-0.0354726949934445,-0.0545656456169442,-0.0429439946331577,-0.0743706846301504,-0.505360961780268
91.6,-0.0357373677025517,-0.0520192505958502,-0.0429534645089558,-0.0742259527100931,-0.505817934072982
91.7,-0.0359344860591699,-0.0495097518158189,-0.0429596309397081,-0.0741334114885713,-0.506296310695763
91.8,-0.0359594080885114,-0.0471372130034216,-0.0429397680587309,-0.0741290930173716,-0.50680292760142
91.9,-0.0356241838156794,-0.0449895832411098,-0.0428201637122381,-0.0741669524387682,-0.507326858948859
92,-0.0350479634084474,-0.0430328602519663,-0.0426450601655389,-0.0742262191429513,-0.507857178896984
92.1,-0.0344332646268154,-0.0411666030111083,-0.0424737375020254,-0.0742928624837782,-0.5083829616047
92.2,-0.0339826052307834,-0.0392900560139416,-0.0423654758050896,-0.0743528518151061,-0.508893281230912
92.3,-0.0338884748822168,-0.0373024637558728,-0.0423379064163817,-0.0743998756199903,-0.509377211934523
92.4,-0.0341087004803019,-0.0351033037715819,-0.0423237401846602,-0.0744430382247825,-0.50982382787444
92.5,-0.0344880759768493,-0.0327037159705233,-0.0423139149456703,-0.0744866685612568,-0.510222203209567
92.6,-0.034894526767326,-0.0302281396176716,-0.0423021529814842,-0.0745349745811654,-0.510561412098807
92.7,-0.035195978247199,-0.0278041847076115,-0.0422821765741739,-0.0745921642362609,-0.510841460328495
92.8,-0.0352469451853288,-0.0255594015729556,-0.0421985932677231,-0.0746680008347904,-0.511081067818411
92.9,-0.0347916327763766,-0.023505978906172,-0.0419805712871012,-0.0747643449718591,-0.511290136342498
93,-0.0339984061973766,-0.021556146288038,-0.0417078567253658,-0.0748705402158803,-0.511478388514886
93.1,-0.0331611038570659,-0.019674477033765,-0.0414653819828252,-0.0749758985638293,-0.511655546949706
93.2,-0.032573564164182,-0.0178255444585641,-0.041338079459788,-0.0750697320126816,-0.511831334261088
93.3,-0.0324769079138443,-0.0159741925114049,-0.0413231422734964,-0.0751587111107007,-0.512015473063161
93.4,-0.0326027756260456,-0.01421090552394,-0.0413158679740618,-0.0752548315411519,-0.512217685970056
93.5,-0.0328137555813297,-0.0125418126529124,-0.0413108060557263,-0.0753432987071847,-0.512447695595902
93.6,-0.0330533266097311,-0.0108394082804402,-0.0413039240125508,-0.075409096495329,-0.51271522455483
93.7,-0.0332649675412843,-0.00897618678864126,-0.0412909691182739,-0.0754372087921145,-0.513037039013313
93.8,-0.0334042575183995,-0.00681686391262904,-0.0412105070584422,-0.0753302445137847,-0.513431346560407
93.9,-0.0335063768204307,-0.00407886562497855,-0.0410530435174367,-0.07504506544,-0.513886892415168
94,-0.0335958052391891,-0.000906425655850713,-0.0408715275135045,-0.0747018379287153,-0.514390986119346
94.1,-0.0336908820335108,0.00238006728917692,-0.0407189080648926,-0.0744214962247222,-0.514930937214694
94.2,-0.0338099464622322,0.00546022450452684,-0.040647165641857,-0.0743240546710135,-0.515494055242962
94.3,-0.0339981340708182,0.00805222221575967,-0.0406263023105052,-0.0744149837039523,-0.516067649745901
94.4,-0.0343173776510219,0.0103048927017341,-0.0406138528470625,-0.074607071991455,-0.516639030265264
94.5,-0.0346886769498035,0.0123872167698765,-0.0406032184064892,-0.0748390638261336,-0.5171955063428
94.6,-0.0350230716774645,0.0144213236631889,-0.0405878001437455,-0.0750497035005998,-0.517724387520261
94.7,-0.035231601544306,0.0165293426246727,-0.0405569973678887,-0.0751779861795523,-0.51821959791787
94.8,-0.0352552626006006,0.0188092261411921,-0.0404602180611223,-0.0752506549679382,-0.518706439246045
94.9,-0.0352189972688044,0.0211629470431468,-0.0403112328394214,-0.0753156208676116,-0.519189443153935
95,-0.0351654930155673,0.0235809595204068,-0.0401450929911119,-0.0753674387598718,-0.519669160235231
95.1,-0.035114119415542,0.0260877781166768,-0.0399968498045197,-0.0754006635260178,-0.520146141083624
95.2,-0.0350842460433813,0.0287079173756613,-0.0398975367709652,-0.0754048559442131,-0.520620936292805
95.3,-0.0351650807166128,0.0314881868377456,-0.039828314154556,-0.0751673228124794,-0.521094096456467
95.4,-0.0355073084804488,0.0345993388540594,-0.0397709822165688,-0.0747034239262344,-0.5215661721683
95.5,-0.0360119101330484,0.0379000096659724,-0.0397142995029232,-0.0741872867889484,-0.522037714021996
95.6,-0.0365663665808886,0.0411766180809465,-0.0396470245595392,-0.0737930389040915,-0.522509272611246
95.7,-0.037058158730446,0.0442155829064437,-0.0395561151566813,-0.0736900682109908,-0.522981256399302
95.8,-0.0374294141029199,0.0468631239013938,-0.0394149347053731,-0.073866469714567,-0.523452621366938
95.9,-0.0377845326347242,0.0492705407975516,-0.0392398859647202,-0.0741888281188935,-0.523923039651951
96,-0.0381219471643174,0.0515345628911017,-0.0390594446823983,-0.0745435582871996,-0.524392514529734
96.1,-0.0384297051942672,0.0537346336484036,-0.0389020866060832,-0.0748170750827147,-0.524861049275678
96.2,-0.0386958542271409,0.0559501965358165,-0.03879172386184,-0.0748964038233476,-0.525328647165178
96.3,-0.0389303423957785,0.058213830804857,-0.0387093920063021,-0.0747420174005607,-0.525795311473625
96.4,-0.0391693314263883,0.06045755601684,-0.03863949351573,-0.0744474413415905,-0.526261045476412
96.5,-0.0393856782798733,0.0626886555622029,-0.0385712700777702,-0.0741191724117977,-0.526725852448933
96.6,-0.0395490202565477,0.0649186587671345,-0.0384939633800686,-0.0738637073765432,-0.52718973566658
96.7,-0.0396289946567258,0.0671590949578235,-0.0383967661877658,-0.0737710994068185,-0.527652736381624
96.8,-0.0394689754375768,0.0694030322378303,-0.0382779109117917,-0.0737300295644841,-0.528115778410245
96.9,-0.0388856826981923,0.0716161001399387,-0.0381478367521427,-0.0736968844301799,-0.528578911610511
97,-0.0381151498478528,0.0738381217883508,-0.0380176182166924,-0.0736728298739245,-0.529041672320546
97.1,-0.0374087058945516,0.0761144813435679,-0.0378983298133146,-0.0736590317657365,-0.529503596878473
97.2,-0.037017679846282,0.0784905629660913,-0.0377937859357097,-0.073666113617377,-0.529964221622418
97.3,-0.037106082547361,0.0809902244280812,-0.0376842728038024,-0.0738181260846426,-0.530423082890503
97.4,-0.0375160782140762,0.0835894917507144,-0.0375801095495199,-0.0740818626369809,-0.530879717020852
97.5,-0.0381098359341375,0.0862798931703089,-0.0374955147687416,-0.0743649893197863,-0.531333660351591
97.6,-0.0387552325197348,0.0890535642490813,-0.0374447070573469,-0.0745751721784534,-0.531784449220842
97.7,-0.039320144783058,0.0919026405492483,-0.0374293685323378,-0.0746178561310787,-0.532231619669836
97.8,-0.0397372685120368,0.0949635437587411,-0.0374213020350862,-0.074420584596667,-0.532674834153387
97.9,-0.0401214845148911,0.0983310040814705,-0.0374158521756525,-0.0740758446706838,-0.53311444154274
98,-0.0404839386987499,0.101757085862559,-0.0374100347295434,-0.0737096777134466,-0.533550986588816
98.1,-0.040826846066461,0.104989101494079,-0.0374008654722657,-0.073448125085273,-0.533985014042536
